Bookmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Public%20Use%20Statistics%20(1979%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,7,"18,563",0,"32,485",0,0,0,0,0,0,0,0,Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,"109,799",0,"192,148",0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,8,"17,510",0,"30,642",0,0,0,0,0,0,0,0,Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,"109,799",0,"192,148",0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,9,"11,467",0,"20,067",0,0,0,0,0,0,0,0,Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,"109,799",0,"192,148",0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,10,"6,621",0,"11,587",0,0,0,0,0,0,0,0,Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,"109,799",0,"192,148",0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,11,"6,049",0,"10,586",0,0,0,0,0,0,0,0,Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,"109,799",0,"192,148",0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,12,"3,670",0,"6,422",0,0,0,0,0,0,0,0,Klondike Gold Rush NHP Seattle,KLSE,National Historical Park,Pacific West ,WA,2019,"109,799",0,"192,148",0,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,1,60,36,84,36,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,2,154,26,207,26,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,3,209,48,283,48,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,4,378,111,505,111,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,5,"1,248",173,"1,572",173,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,6,"1,858",130,"2,449",130,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,7,"2,432",72,"3,182",72,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,8,"2,812",118,"3,606",118,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,9,"1,792",143,"2,382",143,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,10,575,54,800,54,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,11,90,26,116,26,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,12,36,37,46,37,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2017,"11,644",974,"15,232",487,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,1,30,44,37,44,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,2,58,26,74,26,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,3,86,22,115,22,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,4,311,48,407,48,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,5,"1,157",37,"1,576",37,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,6,"1,784",50,"2,588",50,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,7,"3,123",42,"4,534",42,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,8,"2,202",43,"3,194",43,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,9,"2,223",89,"2,938",89,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,10,554,87,722,87,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,11,74,20,97,20,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,12,80,11,110,11,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2018,"11,682",519,"16,392",260,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,1,18,3,18,3,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,2,24,31,26,31,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,3,106,34,143,34,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,4,256,39,366,39,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,5,"1,312",60,"1,800",60,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,6,"1,998",36,"2,906",36,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,7,"3,030",76,"4,407",76,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,8,"1,853",79,"2,772",79,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,9,"1,196",59,"1,731",59,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,10,364,33,524,33,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,11,141,59,185,59,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,12,56,43,70,43,0,0,0,0,0,0,0,Knife River Indian Villages NHS,KNRI,National Historic Site,Midwest ,ND,2019,"10,354",552,"14,948",279,0,0,0,0,0,0,0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,1,"1,400",700,"4,400",700,0,0,0,0,450,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,2,800,400,"2,750",400,0,0,0,0,400,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,3,900,450,"3,000",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,4,900,450,"3,000",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,5,900,450,"2,850",450,0,0,0,0,425,600,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,6,"1,200",600,"4,050",600,0,0,0,0,575,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,7,"1,500",750,"5,100",750,0,0,0,0,725,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,8,"1,600",800,"5,350",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,9,"1,600",800,"5,350",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,10,"1,800",900,"6,150",900,0,0,0,0,750,750,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,11,"1,500",750,"4,500",750,0,0,0,0,700,"1,000",0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,12,"1,400",700,"4,400",700,0,0,0,0,675,450,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2017,"15,500","7,750","50,900","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,1,"1,089",700,"4,089",700,0,0,0,0,450,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,2,691,400,"2,641",400,0,0,0,0,400,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,3,771,450,"2,871",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,4,858,450,"2,958",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,5,825,450,"2,775",450,0,0,0,0,425,600,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,6,"1,274",600,"4,124",600,0,0,0,0,575,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,7,"1,507",750,"5,107",750,0,0,0,0,725,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,8,"1,541",800,"5,291",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,9,"1,404",800,"5,154",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,10,"1,880",900,"7,280",900,0,0,0,0,750,0,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,11,"1,652",750,"6,152",750,0,0,0,0,700,0,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,12,"1,445",700,"5,645",700,0,0,0,0,675,450,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2018,"14,937","7,750","54,087","62,000",0,0,0,0,"7,050","5,350",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,1,"1,098",700,"4,365",700,0,0,0,0,450,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,2,695,400,"2,645",400,0,0,0,0,400,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,3,764,450,"2,864",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,4,808,450,"2,908",450,0,0,0,0,425,500,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,5,778,450,"2,728",450,0,0,0,0,425,600,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,6,"1,398",600,"5,223",600,0,0,0,0,575,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,7,"1,750",750,"6,271",750,0,0,0,0,725,800,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,8,"1,770",800,"6,393",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,9,"1,538",800,"5,750",800,0,0,0,0,750,400,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,10,"1,987",900,"7,627",900,0,0,0,0,750,750,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,11,"1,569",750,"6,069",750,0,0,0,0,700,"1,000",0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,12,"1,611",700,"5,946",700,0,0,0,0,675,450,0,Kobuk Valley NP,KOVA,National Park,Alaska,AK,2019,"15,766","7,750","58,789","62,000",0,0,0,0,"7,050","7,100",0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,1,"182,549",0,"91,275",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,2,"152,459",0,"76,229",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,3,"342,720",0,"171,360",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,4,"476,811",0,"238,405",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,5,"547,125",0,"273,563",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,6,"471,520",0,"235,760",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,7,"454,912",0,"227,456",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,8,"374,443",0,"187,221",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,9,"348,427",0,"174,213",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,10,"384,459",0,"192,229",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,11,"263,573",0,"131,787",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,12,"156,949",0,"78,475",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2017,"4,155,947",0,"2,077,973",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,1,"110,923",0,"55,461",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,"4,107,520",0,"2,053,760",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,2,"141,333",0,"70,667",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,"4,107,520",0,"2,053,760",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,3,"354,528",0,"177,264",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,"4,107,520",0,"2,053,760",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,4,"512,139",0,"256,069",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,"4,107,520",0,"2,053,760",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,5,"578,347",0,"289,173",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,"4,107,520",0,"2,053,760",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,6,"517,035",0,"258,517",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,"4,107,520",0,"2,053,760",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,7,"443,904",0,"221,952",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,"4,107,520",0,"2,053,760",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,8,"394,965",0,"197,483",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,"4,107,520",0,"2,053,760",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,9,"291,893",0,"145,947",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,"4,107,520",0,"2,053,760",0,0,0,0,0,0,0,0
Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,10,"356,981",0,"178,491",0,0,0,0,0,0,0,0,Korean War Veterans Memorial,KOWA,National Memorial,National Capital ,DC,2018,"4,107,520",0,"2,053,760",0,0,0,0,0,0,0,0
